timestamp,mode,voltage_v,current_a,apparent_w,true_w,wh_interval,wh_cumulative,kwh_cumulative,cost_rs,alert_active,alert_messages
2026-06-14T12:57:18,overload,227.62,21.1157,4806.43,4806.43,1.3351,737.8399,0.73784,5.9027,True,OVERLOAD: 4806W > 2000W limit; WARNING: Approaching limit (4806W)
2026-06-14T12:57:18,normal,228.46,0.8667,198.01,198.01,0.055003,38.4039,0.038404,0.3072,False,
2026-06-14T12:57:18,multi,234.32,10.5475,2471.49,2471.49,0.686525,349.5168,0.349517,2.7961,True,OVERLOAD: 2471W > 2000W limit; WARNING: Approaching limit (2471W)
2026-06-14T12:57:19,high,228.18,15.2607,3482.12,3482.12,0.967275,546.4278,0.546428,4.3714,True,OVERLOAD: 3482W > 2000W limit; WARNING: Approaching limit (3482W)
2026-06-14T12:57:19,overload,228.53,21.4765,4908.08,4908.08,1.363339,739.2033,0.739203,5.9136,True,OVERLOAD: 4908W > 2000W limit; WARNING: Approaching limit (4908W)
2026-06-14T12:57:19,normal,229.42,0.8675,199.01,199.01,0.055283,38.4592,0.038459,0.3077,False,
2026-06-14T12:57:19,multi,228.26,10.5958,2418.56,2418.56,0.671833,350.1886,0.350189,2.8015,True,OVERLOAD: 2419W > 2000W limit; WARNING: Approaching limit (2419W)
2026-06-14T12:57:20,high,230.95,14.0945,3255.12,3255.12,0.9042,547.332,0.547332,4.3787,True,OVERLOAD: 3255W > 2000W limit; WARNING: Approaching limit (3255W)
2026-06-14T12:57:20,overload,232.76,20.8129,4844.5,4844.5,1.345669,740.5489,0.740549,5.9244,True,OVERLOAD: 4844W > 2000W limit; WARNING: Approaching limit (4844W)
2026-06-14T12:57:20,normal,233.7,0.8283,193.58,193.58,0.053769,38.5129,0.038513,0.3081,False,
2026-06-14T12:57:20,multi,229.61,13.5326,3107.16,3107.16,0.863117,351.0518,0.351052,2.8084,True,OVERLOAD: 3107W > 2000W limit; WARNING: Approaching limit (3107W); SPIKE: Transient load spike detected
2026-06-14T12:57:21,high,232.73,14.5865,3394.73,3394.73,0.942978,548.275,0.548275,4.3862,True,OVERLOAD: 3395W > 2000W limit; WARNING: Approaching limit (3395W)
2026-06-14T12:57:21,overload,225.31,22.5085,5071.47,5071.47,1.408719,741.9576,0.741958,5.9357,True,OVERLOAD: 5071W > 2000W limit; WARNING: Approaching limit (5071W)
2026-06-14T12:57:21,normal,234.63,0.7694,180.51,180.51,0.050144,38.5631,0.038563,0.3085,False,
2026-06-14T12:57:21,multi,233.9,10.6352,2487.6,2487.6,0.690992,351.7427,0.351743,2.8139,True,OVERLOAD: 2488W > 2000W limit; WARNING: Approaching limit (2488W)
2026-06-14T12:57:22,high,228.87,15.2477,3489.81,3489.81,0.969372,549.2444,0.549244,4.394,True,OVERLOAD: 3490W > 2000W limit; WARNING: Approaching limit (3490W)
2026-06-14T12:57:22,overload,230.55,21.6746,4996.96,4996.96,1.388078,743.3457,0.743346,5.9468,True,OVERLOAD: 4997W > 2000W limit; WARNING: Approaching limit (4997W)
2026-06-14T12:57:22,normal,229.06,1.0749,246.23,246.23,0.068394,38.6315,0.038631,0.3091,True,SPIKE: Transient load spike detected
2026-06-14T12:57:22,multi,225.36,10.7157,2414.91,2414.91,0.670803,352.4135,0.352414,2.8193,True,OVERLOAD: 2415W > 2000W limit; WARNING: Approaching limit (2415W)
2026-06-14T12:57:23,high,233.98,14.4069,3370.86,3370.86,0.936369,550.1807,0.550181,4.4014,True,OVERLOAD: 3371W > 2000W limit; WARNING: Approaching limit (3371W)
2026-06-14T12:57:23,overload,226.24,21.4026,4842.17,4842.17,1.345033,744.6908,0.744691,5.9575,True,OVERLOAD: 4842W > 2000W limit; WARNING: Approaching limit (4842W)
2026-06-14T12:57:23,normal,234.79,0.8291,194.67,194.67,0.054072,38.6856,0.038686,0.3095,False,
2026-06-14T12:57:23,multi,232.98,10.4161,2426.73,2426.73,0.674094,353.0876,0.353088,2.8247,True,OVERLOAD: 2427W > 2000W limit; WARNING: Approaching limit (2427W)
2026-06-14T12:57:24,high,229.69,15.1956,3490.2,3490.2,0.969522,551.1503,0.55115,4.4092,True,OVERLOAD: 3490W > 2000W limit; WARNING: Approaching limit (3490W)
2026-06-14T12:57:24,overload,228.14,21.3459,4869.82,4869.82,1.352736,746.0435,0.746043,5.9683,True,OVERLOAD: 4870W > 2000W limit; WARNING: Approaching limit (4870W)
2026-06-14T12:57:24,normal,225.9,0.8043,181.69,181.69,0.050469,38.736,0.038736,0.3099,False,
2026-06-14T12:57:24,multi,231.67,10.3357,2394.46,2394.46,0.665131,353.7528,0.353753,2.83,True,OVERLOAD: 2394W > 2000W limit; WARNING: Approaching limit (2394W)
2026-06-14T12:57:25,high,225.26,14.7175,3315.29,3315.29,0.920906,552.0712,0.552071,4.4166,True,OVERLOAD: 3315W > 2000W limit; WARNING: Approaching limit (3315W)
2026-06-14T12:57:25,overload,233.5,22.1762,5178.19,5178.19,1.438372,747.4819,0.747482,5.9799,True,OVERLOAD: 5178W > 2000W limit; WARNING: Approaching limit (5178W)
2026-06-14T12:57:25,normal,231.3,0.8511,196.87,196.87,0.054683,38.7907,0.038791,0.3103,False,
2026-06-14T12:57:25,multi,225.95,11.4523,2587.65,2587.65,0.718792,354.4716,0.354472,2.8358,True,OVERLOAD: 2588W > 2000W limit; WARNING: Approaching limit (2588W)
2026-06-14T12:57:26,high,234.6,14.5854,3421.81,3421.81,0.950481,553.0217,0.553022,4.4242,True,OVERLOAD: 3422W > 2000W limit; WARNING: Approaching limit (3422W)
2026-06-14T12:57:26,overload,233.54,22.4718,5248.16,5248.16,1.457794,748.9397,0.74894,5.9915,True,OVERLOAD: 5248W > 2000W limit; WARNING: Approaching limit (5248W)
2026-06-14T12:57:26,normal,226.85,0.8719,197.79,197.79,0.054942,38.8456,0.038846,0.3108,False,
2026-06-14T12:57:26,multi,232.24,10.9549,2544.17,2544.17,0.706714,355.1783,0.355178,2.8414,True,OVERLOAD: 2544W > 2000W limit; WARNING: Approaching limit (2544W)
2026-06-14T12:57:27,high,228.99,15.1306,3464.8,3464.8,0.962433,553.9841,0.553984,4.4319,True,OVERLOAD: 3465W > 2000W limit; WARNING: Approaching limit (3465W)
2026-06-14T12:57:27,overload,228.63,22.7816,5208.65,5208.65,1.446822,750.3865,0.750386,6.0031,True,OVERLOAD: 5209W > 2000W limit; WARNING: Approaching limit (5209W)
2026-06-14T12:57:27,normal,233.65,0.7928,185.23,185.23,0.051456,38.8971,0.038897,0.3112,False,
2026-06-14T12:57:27,multi,226.8,10.8888,2469.56,2469.56,0.685994,355.8643,0.355864,2.8469,True,OVERLOAD: 2470W > 2000W limit; WARNING: Approaching limit (2470W)
2026-06-14T12:57:28,high,228.65,15.3915,3519.21,3519.21,0.977575,554.9617,0.554962,4.4397,True,OVERLOAD: 3519W > 2000W limit; WARNING: Approaching limit (3519W)
2026-06-14T12:57:28,overload,228.94,22.8869,5239.82,5239.82,1.455481,751.842,0.751842,6.0147,True,OVERLOAD: 5240W > 2000W limit; WARNING: Approaching limit (5240W)
2026-06-14T12:57:28,normal,225.9,0.825,186.35,186.35,0.051769,38.9489,0.038949,0.3116,False,
2026-06-14T12:57:28,multi,229.12,10.9655,2512.39,2512.39,0.697894,356.5622,0.356562,2.8525,True,OVERLOAD: 2512W > 2000W limit; WARNING: Approaching limit (2512W)
2026-06-14T12:57:29,high,225.59,14.3808,3244.18,3244.18,0.901156,555.8628,0.555863,4.4469,True,OVERLOAD: 3244W > 2000W limit; WARNING: Approaching limit (3244W)
2026-06-14T12:57:29,overload,234.59,21.0134,4929.62,4929.62,1.369314,753.2113,0.753211,6.0257,True,OVERLOAD: 4930W > 2000W limit; WARNING: Approaching limit (4930W)
2026-06-14T12:57:29,normal,230.79,0.8511,196.43,196.43,0.054564,39.0034,0.039003,0.312,False,
2026-06-14T12:57:29,multi,226.74,10.8554,2461.37,2461.37,0.683708,357.2459,0.357246,2.858,True,OVERLOAD: 2461W > 2000W limit; WARNING: Approaching limit (2461W)
2026-06-14T12:57:30,high,228.52,14.3688,3283.59,3283.59,0.9121,556.7749,0.556775,4.4542,True,OVERLOAD: 3284W > 2000W limit; WARNING: Approaching limit (3284W)
2026-06-14T12:57:30,overload,225.74,21.5611,4867.14,4867.14,1.352,754.5633,0.754563,6.0365,True,OVERLOAD: 4867W > 2000W limit; WARNING: Approaching limit (4867W)
2026-06-14T12:57:30,normal,233.79,0.8315,194.39,194.39,0.054,39.0574,0.039057,0.3125,False,
2026-06-14T12:57:30,multi,226.1,11.2581,2545.41,2545.41,0.707072,357.9529,0.357953,2.8636,True,OVERLOAD: 2545W > 2000W limit; WARNING: Approaching limit (2545W)
2026-06-14T12:57:31,high,229.17,14.3362,3285.38,3285.38,0.912619,557.6875,0.557688,4.4615,True,OVERLOAD: 3285W > 2000W limit; WARNING: Approaching limit (3285W)
2026-06-14T12:57:31,overload,226.99,22.2475,5049.85,5049.85,1.402767,755.966,0.755966,6.0477,True,OVERLOAD: 5050W > 2000W limit; WARNING: Approaching limit (5050W)
2026-06-14T12:57:31,normal,228.51,0.8204,187.47,187.47,0.052075,39.1095,0.03911,0.3129,False,
2026-06-14T12:57:31,multi,230.97,10.9248,2523.35,2523.35,0.700917,358.6539,0.358654,2.8692,True,OVERLOAD: 2523W > 2000W limit; WARNING: Approaching limit (2523W)
2026-06-14T12:57:32,high,231.8,14.6776,3402.24,3402.24,0.945075,558.6326,0.558633,4.4691,True,OVERLOAD: 3402W > 2000W limit; WARNING: Approaching limit (3402W)
2026-06-14T12:57:32,overload,231.12,21.509,4971.2,4971.2,1.380878,757.3469,0.757347,6.0588,True,OVERLOAD: 4971W > 2000W limit; WARNING: Approaching limit (4971W)
2026-06-14T12:57:32,normal,229.73,0.8509,195.47,195.47,0.0543,39.1638,0.039164,0.3133,False,
2026-06-14T12:57:32,multi,232.59,10.8118,2514.69,2514.69,0.698533,359.3524,0.359352,2.8748,True,OVERLOAD: 2515W > 2000W limit; WARNING: Approaching limit (2515W)
2026-06-14T12:57:33,high,226.48,15.0152,3400.58,3400.58,0.944622,559.5772,0.559577,4.4766,True,OVERLOAD: 3401W > 2000W limit; WARNING: Approaching limit (3401W)
2026-06-14T12:57:33,overload,226.53,22.4621,5088.27,5088.27,1.413428,758.7603,0.75876,6.0701,True,OVERLOAD: 5088W > 2000W limit; WARNING: Approaching limit (5088W)
2026-06-14T12:57:33,normal,232.68,0.8292,192.94,192.94,0.053594,39.2174,0.039217,0.3137,False,
2026-06-14T12:57:33,multi,234.88,10.2743,2413.26,2413.26,0.670342,360.0227,0.360023,2.8802,True,OVERLOAD: 2413W > 2000W limit; WARNING: Approaching limit (2413W)
2026-06-14T12:57:34,high,232.72,14.144,3291.55,3291.55,0.914331,560.4916,0.560492,4.4839,True,OVERLOAD: 3292W > 2000W limit; WARNING: Approaching limit (3292W)
2026-06-14T12:57:34,overload,235.0,21.3399,5014.77,5014.77,1.393022,760.1534,0.760153,6.0812,True,OVERLOAD: 5015W > 2000W limit; WARNING: Approaching limit (5015W)
2026-06-14T12:57:34,normal,226.62,0.8378,189.85,189.85,0.052739,39.2701,0.03927,0.3142,False,
2026-06-14T12:57:34,multi,231.21,10.5012,2427.98,2427.98,0.674439,360.6972,0.360697,2.8856,True,OVERLOAD: 2428W > 2000W limit; WARNING: Approaching limit (2428W)
2026-06-14T12:57:35,high,230.42,15.3869,3545.39,3545.39,0.984847,561.4764,0.561476,4.4918,True,OVERLOAD: 3545W > 2000W limit; WARNING: Approaching limit (3545W)
2026-06-14T12:57:35,overload,227.54,22.1325,5036.05,5036.05,1.398897,761.5523,0.761552,6.0924,True,OVERLOAD: 5036W > 2000W limit; WARNING: Approaching limit (5036W)
2026-06-14T12:57:35,normal,231.87,0.8211,190.38,190.38,0.052886,39.323,0.039323,0.3146,False,
2026-06-14T12:57:35,multi,225.53,11.4095,2573.19,2573.19,0.714772,361.412,0.361412,2.8913,True,OVERLOAD: 2573W > 2000W limit; WARNING: Approaching limit (2573W)
2026-06-14T12:57:36,high,230.63,14.5067,3345.74,3345.74,0.929356,562.4058,0.562406,4.4992,True,OVERLOAD: 3346W > 2000W limit; WARNING: Approaching limit (3346W)
2026-06-14T12:57:36,overload,234.21,21.0032,4919.2,4919.2,1.366433,762.9187,0.762919,6.1033,True,OVERLOAD: 4919W > 2000W limit; WARNING: Approaching limit (4919W)
2026-06-14T12:57:36,normal,225.03,0.821,184.75,184.75,0.051319,39.3744,0.039374,0.315,False,
2026-06-14T12:57:36,multi,230.75,10.7316,2476.31,2476.31,0.687867,362.0998,0.3621,2.8968,True,OVERLOAD: 2476W > 2000W limit; WARNING: Approaching limit (2476W)
2026-06-14T12:57:37,high,226.66,14.35,3252.56,3252.56,0.903492,563.3093,0.563309,4.5065,True,OVERLOAD: 3253W > 2000W limit; WARNING: Approaching limit (3253W)
2026-06-14T12:57:37,overload,227.04,21.8143,4952.74,4952.74,1.375756,764.2945,0.764294,6.1144,True,OVERLOAD: 4953W > 2000W limit; WARNING: Approaching limit (4953W)
2026-06-14T12:57:37,normal,233.92,0.8118,189.91,189.91,0.05275,39.4271,0.039427,0.3154,False,
2026-06-14T12:57:37,multi,232.29,11.1796,2596.92,2596.92,0.721364,362.8212,0.362821,2.9026,True,OVERLOAD: 2597W > 2000W limit; WARNING: Approaching limit (2597W)
2026-06-14T12:57:38,high,232.07,15.2731,3544.44,3544.44,0.984564,564.2938,0.564294,4.5144,True,OVERLOAD: 3544W > 2000W limit; WARNING: Approaching limit (3544W)
2026-06-14T12:57:38,overload,231.85,20.6265,4782.16,4782.16,1.328403,765.6229,0.765623,6.125,True,OVERLOAD: 4782W > 2000W limit; WARNING: Approaching limit (4782W)
2026-06-14T12:57:38,normal,234.63,0.7946,186.43,186.43,0.051789,39.4789,0.039479,0.3158,False,
2026-06-14T12:57:38,multi,232.0,10.6821,2478.2,2478.2,0.688403,363.5096,0.36351,2.9081,True,OVERLOAD: 2478W > 2000W limit; WARNING: Approaching limit (2478W)
2026-06-14T12:57:39,high,231.33,13.9305,3222.61,3222.61,0.89515,565.189,0.565189,4.5215,True,OVERLOAD: 3223W > 2000W limit; WARNING: Approaching limit (3223W)
2026-06-14T12:57:39,overload,231.68,22.6378,5244.62,5244.62,1.456869,767.0797,0.76708,6.1366,True,OVERLOAD: 5245W > 2000W limit; WARNING: Approaching limit (5245W)
2026-06-14T12:57:39,normal,226.75,0.8585,194.67,194.67,0.054072,39.533,0.039533,0.3163,False,
2026-06-14T12:57:39,multi,232.55,10.2156,2375.6,2375.6,0.6599,364.1695,0.364169,2.9134,True,OVERLOAD: 2376W > 2000W limit; WARNING: Approaching limit (2376W)
2026-06-14T12:57:40,high,228.43,14.1,3220.82,3220.82,0.894683,566.0837,0.566084,4.5287,True,OVERLOAD: 3221W > 2000W limit; WARNING: Approaching limit (3221W)
2026-06-14T12:57:40,overload,231.51,22.2907,5160.43,5160.43,1.433478,768.5132,0.768513,6.1481,True,OVERLOAD: 5160W > 2000W limit; WARNING: Approaching limit (5160W)
2026-06-14T12:57:40,normal,228.18,0.873,199.19,199.19,0.055333,39.5883,0.039588,0.3167,False,
2026-06-14T12:57:40,multi,230.92,10.5018,2425.05,2425.05,0.673633,364.8431,0.364843,2.9187,True,OVERLOAD: 2425W > 2000W limit; WARNING: Approaching limit (2425W)
2026-06-14T12:57:41,high,229.06,15.3049,3505.81,3505.81,0.973817,567.0575,0.567057,4.5365,True,OVERLOAD: 3506W > 2000W limit; WARNING: Approaching limit (3506W)
2026-06-14T12:57:41,overload,226.87,21.202,4810.18,4810.18,1.336139,769.8493,0.769849,6.1588,True,OVERLOAD: 4810W > 2000W limit; WARNING: Approaching limit (4810W)
2026-06-14T12:57:41,normal,233.88,0.8068,188.7,188.7,0.052414,39.6407,0.039641,0.3171,False,
2026-06-14T12:57:41,multi,231.23,10.9739,2537.49,2537.49,0.704858,365.548,0.365548,2.9244,True,OVERLOAD: 2537W > 2000W limit; WARNING: Approaching limit (2537W)
2026-06-14T12:57:42,high,225.16,15.8008,3557.72,3557.72,0.988253,568.0457,0.568046,4.5444,True,OVERLOAD: 3558W > 2000W limit; WARNING: Approaching limit (3558W)
2026-06-14T12:57:42,overload,229.22,22.5143,5160.83,5160.83,1.433536,771.2829,0.771283,6.1703,True,OVERLOAD: 5161W > 2000W limit; WARNING: Approaching limit (5161W)
2026-06-14T12:57:42,normal,229.91,1.0781,247.88,247.88,0.068853,39.7096,0.03971,0.3177,True,SPIKE: Transient load spike detected
2026-06-14T12:57:42,multi,228.14,10.5324,2402.86,2402.86,0.667461,366.2154,0.366215,2.9297,True,OVERLOAD: 2403W > 2000W limit; WARNING: Approaching limit (2403W)
2026-06-14T12:57:43,high,225.67,15.0417,3394.4,3394.4,0.942906,568.9886,0.568989,4.5519,True,OVERLOAD: 3394W > 2000W limit; WARNING: Approaching limit (3394W)
2026-06-14T12:57:43,overload,234.69,22.2108,5212.64,5212.64,1.447958,772.7308,0.772731,6.1818,True,OVERLOAD: 5213W > 2000W limit; WARNING: Approaching limit (5213W)
2026-06-14T12:57:43,normal,230.03,0.8672,199.48,199.48,0.055411,39.765,0.039765,0.3181,False,
2026-06-14T12:57:43,multi,228.81,10.7963,2470.34,2470.34,0.686194,366.9016,0.366902,2.9352,True,OVERLOAD: 2470W > 2000W limit; WARNING: Approaching limit (2470W)
2026-06-14T12:57:44,high,225.2,15.2382,3431.7,3431.7,0.953233,569.9419,0.569942,4.5595,True,OVERLOAD: 3432W > 2000W limit; WARNING: Approaching limit (3432W)
2026-06-14T12:57:44,overload,228.29,22.5418,5146.01,5146.01,1.429464,774.1603,0.77416,6.1933,True,OVERLOAD: 5146W > 2000W limit; WARNING: Approaching limit (5146W)
2026-06-14T12:57:44,normal,234.72,0.8043,188.78,188.78,0.052442,39.8174,0.039817,0.3185,False,
2026-06-14T12:57:44,multi,231.19,10.513,2430.55,2430.55,0.675139,367.5768,0.367577,2.9406,True,OVERLOAD: 2431W > 2000W limit; WARNING: Approaching limit (2431W)
2026-06-14T12:57:45,high,227.88,14.4108,3283.88,3283.88,0.912203,570.8541,0.570854,4.5668,True,OVERLOAD: 3284W > 2000W limit; WARNING: Approaching limit (3284W)
2026-06-14T12:57:45,overload,229.97,21.218,4879.44,4879.44,1.355417,775.5157,0.775516,6.2041,True,OVERLOAD: 4879W > 2000W limit; WARNING: Approaching limit (4879W)
2026-06-14T12:57:45,normal,229.29,0.8083,185.34,185.34,0.051483,39.8689,0.039869,0.319,False,
2026-06-14T12:57:45,multi,230.21,10.3456,2381.69,2381.69,0.661572,368.2383,0.368238,2.9459,True,OVERLOAD: 2382W > 2000W limit; WARNING: Approaching limit (2382W)
2026-06-14T12:57:46,high,230.27,14.625,3367.73,3367.73,0.935472,571.7895,0.57179,4.5743,True,OVERLOAD: 3368W > 2000W limit; WARNING: Approaching limit (3368W)
2026-06-14T12:57:46,overload,234.47,22.1863,5202.07,5202.07,1.445006,776.9607,0.776961,6.2157,True,OVERLOAD: 5202W > 2000W limit; WARNING: Approaching limit (5202W)
2026-06-14T12:57:46,normal,234.59,0.7894,185.19,185.19,0.051442,39.9203,0.03992,0.3194,False,
2026-06-14T12:57:46,multi,231.15,10.771,2489.71,2489.71,0.691589,368.9299,0.36893,2.9514,True,OVERLOAD: 2490W > 2000W limit; WARNING: Approaching limit (2490W)
2026-06-14T12:57:47,high,226.35,15.5885,3528.46,3528.46,0.980128,572.7697,0.57277,4.5822,True,OVERLOAD: 3528W > 2000W limit; WARNING: Approaching limit (3528W)
2026-06-14T12:57:47,overload,226.79,21.5298,4882.7,4882.7,1.356317,778.317,0.778317,6.2265,True,OVERLOAD: 4883W > 2000W limit; WARNING: Approaching limit (4883W)
2026-06-14T12:57:47,normal,227.56,0.8517,193.82,193.82,0.053836,39.9742,0.039974,0.3198,False,
2026-06-14T12:57:47,multi,232.8,10.4125,2423.99,2423.99,0.673342,369.6033,0.369603,2.9568,True,OVERLOAD: 2424W > 2000W limit; WARNING: Approaching limit (2424W)
2026-06-14T12:57:48,high,227.77,15.0016,3416.97,3416.97,0.949142,573.7188,0.573719,4.5898,True,OVERLOAD: 3417W > 2000W limit; WARNING: Approaching limit (3417W)
2026-06-14T12:57:48,overload,233.81,20.3751,4763.86,4763.86,1.323306,779.6403,0.77964,6.2371,True,OVERLOAD: 4764W > 2000W limit; WARNING: Approaching limit (4764W)
2026-06-14T12:57:48,normal,234.71,0.7772,182.41,182.41,0.050672,40.0248,0.040025,0.3202,False,
2026-06-14T12:57:48,multi,230.47,10.2748,2368.06,2368.06,0.657786,370.2611,0.370261,2.9621,True,OVERLOAD: 2368W > 2000W limit; WARNING: Approaching limit (2368W)
2026-06-14T12:57:49,high,227.73,15.0201,3420.55,3420.55,0.950147,574.669,0.574669,4.5974,True,OVERLOAD: 3421W > 2000W limit; WARNING: Approaching limit (3421W)
2026-06-14T12:57:49,overload,226.18,22.6589,5124.92,5124.92,1.423608,781.064,0.781064,6.2485,True,OVERLOAD: 5125W > 2000W limit; WARNING: Approaching limit (5125W)
2026-06-14T12:57:49,normal,233.84,0.7958,186.08,186.08,0.051692,40.0765,0.040077,0.3206,False,
2026-06-14T12:57:49,multi,227.32,10.7795,2450.38,2450.38,0.680667,370.9417,0.370942,2.9675,True,OVERLOAD: 2450W > 2000W limit; WARNING: Approaching limit (2450W)
2026-06-14T12:57:50,high,227.98,15.2758,3482.6,3482.6,0.967383,575.6363,0.575636,4.6051,True,OVERLOAD: 3483W > 2000W limit; WARNING: Approaching limit (3483W)
2026-06-14T12:57:50,overload,230.48,21.1699,4879.18,4879.18,1.355344,782.4193,0.782419,6.2594,True,OVERLOAD: 4879W > 2000W limit; WARNING: Approaching limit (4879W)
2026-06-14T12:57:50,normal,232.07,0.797,184.95,184.95,0.051378,40.1279,0.040128,0.321,False,
2026-06-14T12:57:50,multi,226.25,11.1187,2515.61,2515.61,0.698781,371.6405,0.371641,2.9731,True,OVERLOAD: 2516W > 2000W limit; WARNING: Approaching limit (2516W)
2026-06-14T12:57:51,high,234.02,14.9997,3510.19,3510.19,0.975064,576.6114,0.576611,4.6129,True,OVERLOAD: 3510W > 2000W limit; WARNING: Approaching limit (3510W)
2026-06-14T12:57:51,overload,228.03,21.9386,5002.74,5002.74,1.389628,783.8089,0.783809,6.2705,True,OVERLOAD: 5003W > 2000W limit; WARNING: Approaching limit (5003W)
2026-06-14T12:57:51,normal,226.42,0.8537,193.3,193.3,0.053692,40.1816,0.040182,0.3215,False,
2026-06-14T12:57:51,multi,226.37,10.6242,2404.96,2404.96,0.668056,372.3086,0.372309,2.9785,True,OVERLOAD: 2405W > 2000W limit; WARNING: Approaching limit (2405W)
2026-06-14T12:57:52,high,226.36,15.6651,3545.99,3545.99,0.984986,577.5964,0.577596,4.6208,True,OVERLOAD: 3546W > 2000W limit; WARNING: Approaching limit (3546W)
2026-06-14T12:57:52,overload,232.54,22.2837,5181.92,5181.92,1.439403,785.2483,0.785248,6.282,True,OVERLOAD: 5182W > 2000W limit; WARNING: Approaching limit (5182W)
2026-06-14T12:57:52,normal,228.67,0.8716,199.32,199.32,0.055364,40.237,0.040237,0.3219,False,
2026-06-14T12:57:52,multi,230.12,13.9027,3199.33,3199.33,0.888692,373.1973,0.373197,2.9856,True,OVERLOAD: 3199W > 2000W limit; WARNING: Approaching limit (3199W); SPIKE: Transient load spike detected
2026-06-14T12:57:53,high,233.35,14.6579,3420.47,3420.47,0.950117,578.5465,0.578547,4.6284,True,OVERLOAD: 3420W > 2000W limit; WARNING: Approaching limit (3420W)
2026-06-14T12:57:53,overload,228.83,21.4561,4909.91,4909.91,1.363833,786.6122,0.786612,6.2929,True,OVERLOAD: 4910W > 2000W limit; WARNING: Approaching limit (4910W)
2026-06-14T12:57:53,normal,234.53,0.7792,182.74,182.74,0.050764,40.2877,0.040288,0.3223,False,
2026-06-14T12:57:53,multi,228.41,10.5311,2405.47,2405.47,0.668169,373.8654,0.373865,2.9909,True,OVERLOAD: 2405W > 2000W limit; WARNING: Approaching limit (2405W)
2026-06-14T12:57:54,high,228.63,15.1009,3452.47,3452.47,0.959033,579.5055,0.579506,4.636,True,OVERLOAD: 3452W > 2000W limit; WARNING: Approaching limit (3452W)
2026-06-14T12:57:54,overload,232.92,20.6461,4808.82,4808.82,1.335803,787.948,0.787948,6.3036,True,OVERLOAD: 4809W > 2000W limit; WARNING: Approaching limit (4809W)
2026-06-14T12:57:54,normal,231.02,0.831,191.98,191.98,0.053328,40.3411,0.040341,0.3227,False,
2026-06-14T12:57:54,multi,226.85,11.3224,2568.53,2568.53,0.713469,374.5789,0.374579,2.9966,True,OVERLOAD: 2569W > 2000W limit; WARNING: Approaching limit (2569W)
2026-06-14T12:57:55,high,230.68,14.2133,3278.75,3278.75,0.910756,580.4163,0.580416,4.6433,True,OVERLOAD: 3279W > 2000W limit; WARNING: Approaching limit (3279W)
2026-06-14T12:57:55,overload,228.08,22.9235,5228.49,5228.49,1.452331,789.4003,0.7894,6.3152,True,OVERLOAD: 5228W > 2000W limit; WARNING: Approaching limit (5228W)
2026-06-14T12:57:55,normal,226.32,1.0619,240.33,240.33,0.066758,40.4078,0.040408,0.3233,True,SPIKE: Transient load spike detected
2026-06-14T12:57:55,multi,227.78,10.589,2411.98,2411.98,0.669989,375.2489,0.375249,3.002,True,OVERLOAD: 2412W > 2000W limit; WARNING: Approaching limit (2412W)
2026-06-14T12:57:56,high,231.17,15.3586,3550.5,3550.5,0.986236,581.4025,0.581403,4.6512,True,OVERLOAD: 3550W > 2000W limit; WARNING: Approaching limit (3550W)
2026-06-14T12:57:56,overload,227.36,23.0388,5238.14,5238.14,1.455028,790.8553,0.790855,6.3268,True,OVERLOAD: 5238W > 2000W limit; WARNING: Approaching limit (5238W)
2026-06-14T12:57:56,normal,232.42,0.828,192.43,192.43,0.053456,40.4613,0.040461,0.3237,False,
2026-06-14T12:57:56,multi,234.41,10.3424,2424.32,2424.32,0.673433,375.9223,0.375922,3.0074,True,OVERLOAD: 2424W > 2000W limit; WARNING: Approaching limit (2424W)
2026-06-14T12:57:57,high,226.96,15.3525,3484.43,3484.43,0.967889,582.3704,0.58237,4.659,True,OVERLOAD: 3484W > 2000W limit; WARNING: Approaching limit (3484W)
2026-06-14T12:57:57,overload,228.93,21.9667,5028.82,5028.82,1.3969,792.2522,0.792252,6.338,True,OVERLOAD: 5029W > 2000W limit; WARNING: Approaching limit (5029W)
2026-06-14T12:57:57,normal,226.65,0.8253,187.06,187.06,0.051958,40.5132,0.040513,0.3241,False,
2026-06-14T12:57:57,multi,233.84,10.9398,2558.14,2558.14,0.7106,376.6329,0.376633,3.0131,True,OVERLOAD: 2558W > 2000W limit; WARNING: Approaching limit (2558W)
2026-06-14T12:57:58,high,233.35,14.9545,3489.71,3489.71,0.969342,583.3398,0.58334,4.6667,True,OVERLOAD: 3490W > 2000W limit; WARNING: Approaching limit (3490W)
2026-06-14T12:57:58,overload,233.28,20.5134,4785.42,4785.42,1.329269,793.5815,0.793581,6.3487,True,OVERLOAD: 4785W > 2000W limit; WARNING: Approaching limit (4785W)
2026-06-14T12:57:58,normal,234.63,0.7757,182.01,182.01,0.050556,40.5638,0.040564,0.3245,False,
2026-06-14T12:57:58,multi,225.73,11.0125,2485.88,2485.88,0.690514,377.3234,0.377323,3.0186,True,OVERLOAD: 2486W > 2000W limit; WARNING: Approaching limit (2486W)
2026-06-14T12:57:59,high,233.21,15.0122,3501.02,3501.02,0.9725,584.3123,0.584312,4.6745,True,OVERLOAD: 3501W > 2000W limit; WARNING: Approaching limit (3501W)
